Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zodiac Aerospace,ZC, France,Plaisir,"November 29, 2018",,,3.0,4.0,4.0,,2.0,3.0,2.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Negative Outlook, Approves of CEO",full time,,,,,More than 5 years,,,"Great people and environment, staff willing to go extra mile to meet customer needs, flexible hours","Low non-competitive salaries, many layoffs, on-time delivery over quality, management hierarchy, career advancement based on relationships rather than performance, bare minimum severance packages",None
Zodiac Aerospace,ZC, France,Plaisir,"July 14, 2018",,(3),1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, Technician,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,More than a year,,,,,Wish I could find some.,"Worst management structure I've had the displeasure of working for.   Everything takes months to actually get done as nobody wants to accept responsibility.  The implementation engineer will buy the wrong tooling over and over or just not at all to cut costs.  No career opportunities to progress, pay is shocking for the amount of work and responsibilities your required to undertake, Having to work 80 hours a week for £1700 a month.  They would rather train people and let them quit rather then giving them self worth and respect and prospects many false promises.   inappropriate behaviour by managers and team leaders   No on site parking unless full time, £5 daily fee at local car park.",Quit. But you won't because you get paid a decent amount to sit on your butts and do nothing.
Zodiac Aerospace,ZC, France,Plaisir,"October 2, 2018",,,3.0,3.0,3.0,,4.0,3.0,3.0,Former,,,,, Quality Assurance Engineer,"Recommends, Positive Outlook, No opinion of CEO",full time,,,More than a year,,,,,"I would recommend this place if you wish to travel a bit, the company certainly gives that option. They had a relatively well documented processes and procedures – which makes life a bit easier. Big company – options for promotion","Not really many, I just didn’t feel like at “home” when working with them. Met some great people, but didn’t have much opportunity to socialise – perhaps due to my own faults.",None
Zodiac Aerospace,ZC, France,Plaisir,"November 28, 2018",,,3.0,3.0,1.0,,2.0,4.0,1.0,Former,,,,, Project Engineer/Mechanical Design,"Recommends, Neutral Outlook, No opinion of CEO",full time,,,,More than 3 years,,,,Incredibly interesting field Many skills learned Both independent and team work,Bad local management Lack of internal process locally,Focus on the employees instead of the upper management
Zodiac Aerospace,ZC, France,Plaisir,"July 23, 2018",,,4.0,4.0,4.0,,4.0,4.0,4.0,Former,,,,, Anonymous Employee ,"Recommends, Positive Outlook, No opinion of CEO",full time,,,,,,,,Zodiac Aerospace offers to each employee chances to grow up in any desire area,There's a lot of changing management and it can cause a lot of issues with a lot of directions.,None
Zodiac Aerospace,ZC, France,Plaisir,"December 22, 2018",,,3.0,2.0,3.0,,2.0,3.0,4.0,Former,,Intern,,, Software Engineer(Internship),"Recommends, Neutral Outlook, No opinion of CEO",,,less than a year,,,,,,"help, hard working, ponctuel , java",nothing to say because it was a 2 month internship,None
Zodiac Aerospace,ZC, France,Plaisir,"September 22, 2018",,,3.0,4.0,2.0,,2.0,1.0,1.0,,Current,,,, Anonymous Employee,"Doesn't Recommend, Negative Outlook, No opinion of CEO",full time,,,,,,,More than 10 years,"Good people, good working hours and left alone to do what you can","Management skills poor, no direction, different titles given to employees rather than sacking them.","Talk to your staff, merger is coming and o advise, no reassurance. Lead the teams instead of ignoring what’s coming."
Zodiac Aerospace,ZC, France,Plaisir,"November 16, 2018",,,3.0,,,,,,,,,,,,Employee,NULL,,,,,,,,,A wide variety of work,Poor management and lack of young professionals,None
Zodiac Aerospace,ZC, France,Plaisir,"October 31, 2018",,,2.0,3.0,2.0,,2.0,1.0,2.0,Former,,,,, Design Engineer,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,,More than a year,,,,,"Great work team, starting job","Low salary, low incentives, repetitive work",None
Zodiac Aerospace,ZC, France,Plaisir,"October 3, 2018",,,3.0,3.0,2.0,,4.0,3.0,3.0,Former,,,,, Anonymous Employee ,NULL,full time,,,,,,,,Good people to work with,Poor organisation of workload and workforce,listen to the experts you employ
Zodiac Aerospace,ZC, France,Plaisir,"January 30, 2015",,(1),2.0,2.0,1.0,,3.0,1.0,1.0,,,,,,Design Eng,"Doesn't Recommend, Neutral Outlook",,,,,,,,,"paid overtime, troops are good, most of the senior personell were great, not much pressure due to a weak management structure if that's a pro!, good canteen.","management structure is poor from the head of personnel downwards, very disorganised company, there were a few negative incidents which seemed to be unhelpful between sites and business units, indeed on occasions it was embarrising. inexperience elevated to near Chiefs status keen to please the whatever the cost or team casualties. People requesting transferrs and probation periods being extended and extended. Troops very dispondant and this affects productivity. No team structures held together with relationships. Company treats staff poorly , clocking in, No flexitime in place, generally a shoddy site trapped in the 1970's in the way of style. Personell refuse to communicate regarding issues which are in their domain and responsibility. Wrong mentality to behave. Generally not so much a Bad experience but one of dissapointment.gave up a good position unfortunately.",listen to the troops more. There is a lot of experience being overruled by inexperienced persons in premature appointments.
Zodiac Aerospace,ZC, France,Plaisir,"July 24, 2018",,,2.0,4.0,3.0,,3.0,3.0,1.0,,Current,,,, Anonymous Employee,"Doesn't Recommend, Neutral Outlook, No opinion of CEO",full time,,less than a year,,,,,,Opportunities aplenty to learn,Upper management decision making lack of leadership,None
Zodiac Aerospace,ZC, France,Plaisir,"September 20, 2018",,,1.0,1.0,1.0,,1.0,1.0,1.0,Former,,,,, Senior Buyer,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,,,More than 10 years,"Good Location, Good People Persevering",Management Dishonest Lacks Direction and Focus,Stop playing favorites
Zodiac Aerospace,ZC, France,Plaisir,"March 15, 2016",,(3),4.0,3.0,2.0,,4.0,3.0,1.0,,Current,,,, Mechanical Design Engineer,"Recommends, Positive Outlook, No opinion of CEO",full time,,,,,More than 5 years,,,"From a mechanical design perspective, the job can be very interesting and varied.  Left to get on with your role with little interference as long as your performance is OK.   Overtime available on most projects, usually when approaching important milestone dates that have to be met.  Providing you do your job well, you accept that the timescales can be sometimes (read mostly) unrealistic, and you don't ruffle any feathers; promotion opportunities are real possibilities.","The company is very disorganised and inefficient resulting in last minute changes and pressure to push things through in unrealistic timescales. Communication (or lack of) is often a serious issue from the team leads, even within your own project team.  How enjoyable the role is dependant on which project you're moved onto and who is managing/leading the team.   Design methodologies are very disjointed and not coordinated very well. Little control over how internal design standards are managed.  There is a severe shortage of engineers for the amount of work we have so they have to take what they can get. This results in some engineers not capable/motivated in doing the job. This has a knock on effect of other engineers within the team having to take up the slack.  The Catia/SmarTeam system is poorly setup. Not taking the advice of consultants resulting in frustrating performance of the system. System crashes, lost work, extremely slow searches/load times are a common occurrence. Things are changing slowly but not fast enough. With aggressive timescales, this only adds to the pressure.  Lessons are not learned from failings of other projects. It feels like Groundhog Day with project after project requiring engineers to work excessive overtime because another milestone date could be missed due to the same reasons the previous 20 projects almost missed theirs!  Change as a whole is very slow within the company. With some very old school managers stuck in their ways, it's like trying to turn the direction of a big oil tanker in a stormy sea with a small wooden oar.","Communication is a real issue. This seems to be across the company. It's almost a cultural thing. Not sure how easy this is to eradicate, but I really believe that if this was addressed many problems would go away."
Zodiac Aerospace,ZC, France,Plaisir,"July 12, 2014",,,4.0,3.0,3.0,,3.0,4.0,3.0,,Current,,,, Supervision,"Recommends, Neutral Outlook, No opinion of CEO",,part time,,,,,More than 8 years,,"A stable company with better than average benefits. Some very good people who get very little recognition are currently employed there....but sadly, not for long.","Job promotions based on ""buddy system"". Frankly, a joke. Entry level pay is on par with a grocery store. The good employees leave while the ""bad"" employees get promoted....it would be funny if it wasn't so sad.","Take a good, hard look at middle managers and supervisors......and ask yourself ""should they be in their current positions""? 50% are not qualified. Hire more qualified people and pay them better."
Zodiac Aerospace,ZC, France,Plaisir,"May 23, 2017",,(4),3.0,2.0,1.0,,4.0,1.0,1.0,,,,,,Mechanical Design Eng,"Doesn't Recommend, Negative Outlook, No opinion of CEO",,,,,,,,,"Some of the managers are good,  The work can be interesting","Formal start and finish times without flexibility is outdated and causes problems on the roads and parking. Some of the managers should not be managers as they lack communication skills and people management. Top management think of people as numbers and projects as boxes to tick to get something done...  fragmented departments, design, stress, manufacturing, assembly, procurement lack cooperation.  Quality is lacking on programs just to tick a box. engineers are pressurized to sign things off when deadlines are late.",Quality is not a box to tick.
Zodiac Aerospace,ZC, France,Plaisir,"February 18, 2016",,,4.0,4.0,4.0,,3.0,4.0,4.0,Former,,,,, Anonymous Employee ,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,"Good work atmosphere, in the very challenging aerospace industry. People are very willing to teach you, and there are enough possibilities for training and schooling. Since it is a multinational, there are plenty of options to move positions in other countries.","A relatively flat organisation, so if you want to stay in the country, there are not many opportunities to grow.","As a multinational, you should send all your corporate emails in English first. Other than that, keep going."
Zodiac Aerospace,ZC, France,Plaisir,"June 26, 2018",,,4.0,5.0,4.0,,4.0,5.0,4.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, No opinion of CEO",full time,,,More than a year,,,,,The feeling is one of acceptance and warmth when you arrive at the company. Everyone treats you like family across the board regardless of their job title.,Salary is within the brackets but on the low side. Changes are also frequent to adapt to our clients but also internally. After a week on vacation you'll spend a week trying to figure out what has changed in the production. It's very fast paced.,None
Zodiac Aerospace,ZC, France,Plaisir,"August 21, 2015",,,4.0,1.0,4.0,,5.0,3.0,4.0,,Current,,,, Project Manager,"Recommends, Positive Outlook",full time,,less than a year,,,,,,"- New young, dynamic and good Management team - New building in Dubai World Central - French way of management (employees protection, respect of any employee...) - Perspective for a very challenging future (locally and in ZA group)",- Management positions are very demanding (55+ hrs / week) - High control from France HQ's makes sometimes decisions hard to take,- Focus on HR policy to retain your key staffs
Zodiac Aerospace,ZC, France,Plaisir,"May 22, 2017",,,4.0,4.0,3.0,,3.0,4.0,3.0,Former,,Intern,,, Engineering Intern,"Recommends, Positive Outlook, Approves of CEO",,,,More than a year,,,,,There was a lot of oppotunities. The environment was very friendly and welcoming. I manage to learn a lot during the one year placement.,"Depending on who youre assigned to, most are lovely. I was assigned to one during my whole placement and sometimes the manager can be quite discouraging.",Understand interns may not understand everything or may even be a little shy at first. Discouraging should be the last thing to say to them.
Zodiac Aerospace,ZC, France,Plaisir,"May 26, 2017",,(1),2.0,3.0,2.0,,2.0,2.0,2.0,,,,,, Doesn't Recommend,"Negative Outlook, Disapproves of CEO",,,,,,,,,"Flexible Work schedule, hours are not long, and the job security...until the recent layoff rounds.","Pay is subpar and the benefits are not the greatest. Also, everyone is mostly busy trying to unload their workload to someone else. Everyone who claims to be a technical expert are actually all technically inept and just extremely needy sobs who just boss you around to do their job","Please be willing to either promote or pay up all the engineers who are basically forced to do job duties of pms. Also, at least please be willing to spend money on tools and softwares that are needed to get the job done, if you want to ask for agressive schedule. Think twice before outsourcing."
Zodiac Aerospace,ZC, France,Plaisir,"June 6, 2017",,(1),4.0,4.0,4.0,,3.0,4.0,3.0,,Current,,,, Project Quality Manager,"Recommends, Negative Outlook, No opinion of CEO",full time,,,,,,,More than 10 years,Good people and can do attitude. Experience of working in International teams. Working on current programs. Dealing with an interesting and varied Supply chain.,Too much hangover of legacy products. Pressure on resource to achieve outcomes. Lack of career mobility if based at one of the smaller sites.,Decide on a smaller number of things to do. And do them well.
Zodiac Aerospace,ZC, France,Plaisir,"April 1, 2018",,,4.0,1.0,1.0,,2.0,1.0,,Former,,,,, Anonymous Employee,"Doesn't Recommend, Negative Outlook, Disapproves of CEO",full time,,,,,More than 5 years,,,Platform to learn under pressure.,"Company standards towards employees Tiltle -Dubai ""From riches to rags"". Human factors totally not being followed.",HR needs to involve in employees betterment and issues and challenges being faced anonymously. Not only maintaining database and documents and other issues. Quality department seems actually taking the decision back hand and influencing HR and threatening employees. This attitude needs a change.
Zodiac Aerospace,ZC, France,Plaisir,"August 24, 2016",,(1),5.0,4.0,5.0,,4.0,4.0,5.0,,,,,, Hourly,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,Great atmosphere and the missions here are challenging. You learn a lot in a small amount of time.,A little far from where I live. That's all I can think about as a con !,Facilities with transportation would be great and would save a lot of time for interns in order to give their maximum to the projects they are working on.
Zodiac Aerospace,ZC, France,Plaisir,"July 5, 2015",,(2),1.0,,,,,,,,,,,,Employee,NULL,,,,,,,,,An unhealthy environment to work.Supervisor has got no command and control.He doesn't bother to care about the staffs concern.Never takes action on the people who are not performing well and not showing any responsiblity in their work but does favours to some people like giving time off to collect their car from the car dealer during office hours and aslo time off given to a staff so that he can catch the flight on time. The supervisor has a very relaxed attitude and doesn't pass down messages to staff accordingly.Whoever wants to achieve higher won't be possible under his supervision unless they become one of his favourite ones.This is what happening in the slide shop department.,As long you are a pink ic holder there is no bright future.,Management got to be more vigilant and gradually bring in a Supervisor who has a good command and control.If not things will become worse.
Zodiac Aerospace,ZC, France,Plaisir,"October 27, 2016",,(1),4.0,5.0,3.0,,3.0,2.0,3.0,Former,,,,, Anonymous Employee ,"Recommends, Positive Outlook",full time,,,,,,,,Great working environment. Good working hours and overtime is paid. The level of responsibility is according to level of experience and role. Great people to work with.,Facilities could be improved. Apparent lack of communication between executive board and programme management in some instances. Processes are not always followed and some of them clearly do not provide improvements.,None
