Company_name,Ticker,Headquarters_State,Headquarters_City,Date,Covid_19,helpful,Overall_Score,Work_Score,Culture_Score,Diversity_Score,Career_Score,Compensation_Score,Senior_Manage_Score,Past,Current,Intern,Contract,Freelance,Position,evaluation,Full_time,Part_time,Less_than_a_year,more_than_a_year,more_than_3_years,more_than_5_years,more_than_8_years,more_than_10_years,Pros,Cons,Advice to Management
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 12, 2017",,,5.0,5.0,5.0,,5.0,5.0,5.0,,Current,,,, Repair Service Manager,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,More than 10 years,This is a technology company where you can learn so much and grow professionally. Also you can find a great work environment. If you like the challenges this is the company will likes.,"I thinks there are not downsides in Zebra. This is like others job, If you get results, you will have opportunities","I do not have advice, This is a great company"
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 13, 2018",,,4.0,4.0,4.0,,3.0,4.0,4.0,,,,,,Trade Compliance ,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,Nice place to work hard and get rewards. family ambience. Good work lift balance if you know how to push away scope creep.,"A lot of additional work can come in but as Long as you know you know how to divert non core work away, it is manageable.",None. They are very good mgt.
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 12, 2008",,(7),3.0,4.5,,,1.5,3.0,4.0,,,,,, ,None,,,,,,,,,"The company is consverative and usually takes calculated steps to change and improve it's operations. It is financially managed well. You are not pressured to work undue hours and feel good about leaving on time most days. It's a great place to finish out a career if you don't want to try to or have aspirations to move up in the company. As long as you do your job competently you are in a secure position for as long as you want to keep doing your specific role. The IHQ culuture allows you to manage work/life issues reasonably well though not actively making it a policy or promoting it. If you need to work from home you usually can, but you would need to secure your manager approval for regular working hours from home and possibly a re-write of your job description from HR as those are not generally on offer at time of contract.","If you are looking for career opportunities your only hope is on the Sales side of house. The company has no career development strategies nor earmarked budget to allow you to develop yourself. If you are a budget owner you can add this back in for your own development, of course with the approval of your boss, but don't expect your boss to have any serious talks about how they can help you develop your strengths. The focus is on achieving your smart goals and doing it with less budget year-on-year. As this is a US based company you have to work really hard at mantaining communciation lines with US counterparts as they generally do not keep their promises of keeping you in the communciation loop after you estabilsh you are part of the extended team they need to support. They will send you one communciation and after that return to their old ways of doing things. So, since all of key product managers are in the US this happens all the time across all of the product ranges. It also becomes frustrating when you make suggestions to improve things and since it didn't originate on their homeland they pay little attention to your concerns. It's not until a product gets put on ""stop ship"" that they begin to try and listen to your suggestions on what needs to be done to keep from loosing the sales pipeline that's currently in place. Also, we continue to be very poor at integrating acquistions. We simply have no proven method of how to do this successfully leading to loads of meetings and paperwork that goes round in circles. Also, we are in the beginning phase of a 3 year roll out of an Oracle ERP system that is to replace 100 separate systems across or global enterprise of companies. This is being run by IT now and they are not engaging the right users early enough in the desgin phases so we know we will be left with further customisation requests after the implementation phase because non-Zebra employees are designing our user interfaces across the work environments. In the meantime, we've are not allowed to fix existing systems that need to align to the changes we've made in our business in general because they would jeopardize the big 3 year ERP rollout of being on-time and on/under budget. This is creating additional manual processes to be undetaken and the senior management won't budge in supporting any investment in minimizing these in the meantime. Thus, morale is now being affected by a lack of concern of the extra work load being asked of certain teams. In the meantime, we've been asked to drive the stock price to double in the next 3 years or $75. So far, after two quarters, we've made only negative headway on this goal. The stock is sitting, at this posting, at $30.99, which is down from it's April 1st Q2 start of $34.53. So, a lot of work to be done yet, plus alot more expense waiting to hit the books as the ERP system launches into rollout phase one in October this year. It appears that after taking prudent measured change approaches in the past, we now are trying to change the business at break-necked speed and that is making it a totally different company to work for now.","Let's make sure we've got quality products coming out of China the first time from Jabil or get rid of them and move to another company. We are hurting our market position tremendously with rubbish coming out of there that constantly has to be reworked all the time in Heerenveen. Also, we need some clear strategy on what we plan to do (eg. cannabilize) with the Swecoin printer business. We spending way to much time on creating programmes around this family of printers that cost only a few hundred EUROS and the lawsuits that we still haven't cleaned up. I think we need to admit it was a bad acquisition and get out of this game as soon as possible because no one has even put together a technical support plan for future products (no resource assigned) so that we can support it internally let alone externally once it ships. We just look plain stupid trying to answer questions about this product even now. The EMEA product team is reluctant to own it and you can't find one of them who can load the printer and demo it to a customer. All we've done is given each RSM a sales target for each of their people on Kiosks and no training except a product slide set and now we've taken away the only support the Pre-sales guys could have in Staffan so they could learn how the product works and how to demo it to potential partners/customers for sales pipeline buidling. Again, no plan to bring them up to speed to help meet the sales targets set. Are we trying to make bricks without straw here? Lastly, do the partners know we are shooting for $75 stock price yet? Do they know what we are expecting from them in the next 3 years? What are we doing to help them raise our and their games? Please, don't just say focus on verticals. That's just like saying ""sell more stuff"" in my book. We need strategies that will grow our business above the S & P companies we get bench-marked against and until we do, we won't see our stock price break out of it's funk. Yes, we are a profitable company and that is very important but we are not a highly profitalbe company by a long shot and if we keep making Swecoin type decsiions we'll be even worse."
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 3, 2015",,(1),4.0,4.0,3.0,,4.0,3.0,2.0,,Current,,,, Software Engineer,"Recommends, Positive Outlook, No opinion of CEO",full time,,,More than a year,,,,,"Learning curves always there and good, scope and visibility for an individual is there. People are too co operative and helping ..Policy is transparent..Overall Experience is Good","Promotions for a individual is not considered effectively, Nothing much food..",Need to understand the employee effort towards the organization and should act on the same
Zebra Technologies,ZBRA, IL,Lincolnshire,"January 27, 2018",,(4),2.0,2.0,2.0,,1.0,2.0,2.0,Former,,,,, Anonymous Employee,"Doesn't Recommend, Approves of CEO",full time,,,,,,,More than 10 years,Still some good people left in the company.,"Non flexible, massively underpaid, no real incentive to achieve anymore and a more robotic structure. I noticed some bullying tactics to remove people before I left which was a real shame as it use to be a great company. Loss of direction and for someone who had been there for a long time Some members in HR were robotic and left a rather bad reputation to the company. Real shame. Serious change needs to be done to reward all the middle people that make the company and not just the top dogs!","Recognise your staff equally, bring back your identity."
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 29, 2018",,,5.0,5.0,5.0,,5.0,5.0,5.0,Former,,Intern,,, IT Support Graduate,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,Great people  Fantastic atmosphere  Met and made new friends easily   Approachable people in Human Resources and everywhere in the company  People are outgoing and go the extra mile to help one another,N/A everything was so good from start to finish,Nothing as everything was so good and well managed in my time
Zebra Technologies,ZBRA, IL,Lincolnshire,"December 8, 2016",,,4.0,5.0,3.0,,3.0,4.0,3.0,,Current,,,, Anonymous Employee,"Recommends, Positive Outlook, No opinion of CEO",full time,,,More than a year,,,,,"- Great work atmosphere and camaraderie among coleagues  - Communicative, open team leaders - Pay a little better than average - Many benefits as part of compensation package (language courses, gym program, ...)","- The environment sometimes feels too much ""open office"" - No distinctive culture: just standard, a bit too much ""corporate-like""",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"January 4, 2016",,(4),4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,Eng,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,"great vision, commitment to values, best of class processes",not very aggressive in the field to develop business,"needs to hire direct sales force, not depend on channels alone"
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 27, 2018",,,4.0,3.0,2.0,,3.0,2.0,4.0,Former,,,,, Order Management Administrator,Recommends,full time,,,,,More than 5 years,,,"I was very lucky to have great line manager, Leanne. Good developpment opportunities when I used to work there.",Salary not the most competitive for lower staff.,Listen proactively to your staff and stop your objectifs (sometimes not very realistic) to overshadow what really needs to be done..
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 28, 2016",,,4.0,4.0,3.0,,4.0,3.0,3.0,,,,,, Recommends,"Positive Outlook, Approves of CEO",,,,,,,,,Zebra is a great place to work. We have fantastic colleagues committed to teamwork and innovation. Its exciting to work with team at Zebra.,Very poor team(s) relationship. Hard work is taken always for granted.,Take care of your employees satisfaction. Give clear requirements. Build a better work environment.
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 3, 2017",,,5.0,5.0,5.0,,4.0,3.0,5.0,Former,,Intern,,, Anonymous Intern ,"Recommends, Positive Outlook, No opinion of CEO",,,,,,,,,"Very active working environment, people are nice and always willing to help. You can learn a lot. Good starting point.",Need to be strongly self-motivated individuals. Need to work out other people time schedule because they have a very flexible time schedule.,Design more compact internship experience for interns.
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 3, 2016",,(2),4.0,4.0,3.0,,4.0,3.0,2.0,,,,,, Recommends,"Neutral Outlook, No opinion of CEO",,,,,,,,,Good working environment Industry leader Excellent people,Losing its identity and culture since the Motorola acquisition,"Don't allow everything that was good about the ""old"" Zebra to be consumed as a result of acquisition"
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 5, 2017",,,5.0,5.0,5.0,,5.0,5.0,5.0,,Current,Intern,,, Customer Service Support,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,"> Staffs so caring, jovial and friendly > Soothing environment > Quiet high paid allowance > Had wonderful moments and satisfactory facilities -----Zebra Technologies,Penang Malaysia...THE BEST EVER!------","Sorry, I can't find any. Let's grow positive vibes together!  (Learned from Zebra community of Penang) LOL!",Excellent Job!
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 13, 2017",,(1),4.0,,,,,,,,Current,,,, Anonymous Employee ,None,full time,,,,,,,,1. Highly paid salary 2. Good opportunities for people with influence with higher management 3. Growing company and high shares in market,1. Political 2. No training for freshers 3. No good managers 4. Work place is not lively,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 18, 2012",,(2),5.0,4.0,4.0,,4.0,4.0,4.0,,Current,,,, Senior Marketing Manager,"Recommends, Positive Outlook, No opinion of CEO",full time,,less than a year,,,,,,good place to be in and happening place,world wide recession and shrinking business,keep phase with happenings around the world and cost and pricing is critical in present times
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 21, 2016",,(1),3.0,1.0,2.0,,4.0,4.0,2.0,,Current,,,, Anonymous Employee,"Doesn't Recommend, Positive Outlook, No opinion of CEO",full time,,,,,,More than 8 years,,Generally people had good intentions and want to do as much as possible.  People take pride in what they do,"Long hours, too much work and projects. Asia employees reporting to corporate are expected to work day and night everyday  Somehow, legacy zebra employees are treated 'second class' after Motorola acquisition. There's a preference to the enterprise side of business since they are bigger. However, enterprise side is years behind in many areas",Take care of your good employees and treat them fairly. Can't you see you are losing many good people past 2 years
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 20, 2013",,,3.0,4.0,3.0,,2.0,3.0,3.0,,Current,,,, Anonymous Employee ,"Recommends, Neutral Outlook, Approves of CEO",full time,,,,More than 3 years,,,,"The people I work with. Communication between depts is getting better, usually a good timely response when there's an enquiry.","No development opportunities. At all. As others have noted: a great place to go and keep your head down, trodding along, if that's the sort of thing you want. Somewhat closed ranks as far as openness to new ideas. Although this could improve with the new initiative they've got going. Stay tuned...","Show more incentive to keep good people. Reward out of the box thinking when it benefits the company, rather than rewarding only those who toe the line."
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 27, 2016",,(5),1.0,1.0,1.0,,1.0,1.0,1.0,,Current,,,, Anonymous Employee ,"Doesn't Recommend, Positive Outlook, Disapproves of CEO",full time,,,,,,,,"Some pockets of middle management, sandwiched class professionals working extremely hard to make a difference, even with their limited empowerment in the difficult environment.","Senior management almost entirely focused on meeting revenue targets without little heart to build Zebra into a great company long term. Attempts to improve culture comes in the form of expensive investments with external consultants and getting senior management who obviously do not practice what they preach, to run the so-call these culture workshops.","CHRO needs to get closer to the ground to understand who is destroying employee motivation and engagement instead of conveniently relying on filtered, embellished and distorted messages. Start with looking closer in your own backyard."
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 7, 2017",,,4.0,4.0,4.0,,4.0,4.0,4.0,,Current,Intern,,, Software Engineer,"Recommends, Positive Outlook, Approves of CEO",,,less than a year,,,,,,"Exposure to new technologies. Good friendly culture. Companies has many teams, hence you could work on variety of projects. Pay is also decent as compared to industry standards.",Gym facility is not up to mark.,Nothing as such.
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 9, 2017",,,4.0,5.0,3.0,,4.0,4.0,4.0,,,in,,,Intern ,"Recommends, No opinion of CEO",,,,,,,,,Great Place to Work Mentors are really good. Surrounded by really smart people hence provides a very opportunity to learn and explore new things. Friendly Culture. Timings are flexible.,No Transportation Facilities. Recreation facilities are less.  No team outings.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"July 13, 2015",,,4.0,4.0,4.0,,4.0,4.0,4.0,,,,,,Test Eng,"Recommends, Positive Outlook, Approves of CEO",,,,More than a year,,,,,I like that one of the benefits is the fact that the company pays half of a gym membership.,Colleagues aren't as friendly as I would hope them to be.,keep up the good work
Zebra Technologies,ZBRA, IL,Lincolnshire,"December 13, 2016",,,4.0,4.0,4.0,,3.0,4.0,4.0,,Current,,,, Sales Representative,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,More than 5 years,,,"Good team, not much office politics, nice leaders.","Logistics operations in US is messy, doesn't make sense not to ship goods direct from China OEM to customers in China. Credit team hold shipment due to zebra operation problem.",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 28, 2017",,(3),4.0,4.0,3.0,,4.0,4.0,5.0,,Current,,,, Senior Software Engineer,"Recommends, Positive Outlook, Approves of CEO",full time,,,,,,,,Good Quality Work Excellent work life balance Great Learning Opportunities,Not utilizing the potential to the fullest,good work to continue
Zebra Technologies,ZBRA, IL,Lincolnshire,"March 23, 2017",,(1),4.0,4.0,4.0,,4.0,4.0,4.0,,,,,, ,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,"Flexi time,work life balance, friendly staff and benefits.",Still struggling with processes after acquisition of enterprise business of Motorola Solutions,"Keep up the initiatives, it is well appreciated"
Zebra Technologies,ZBRA, IL,Lincolnshire,"October 17, 2016",,,4.0,4.0,4.0,,3.0,4.0,4.0,,,,,, Recommends,"Positive Outlook, Approves of CEO",,,,,,,,,Great team and culture. Innovative company that always introduces new technology.,Wlan business unit sold off. It was such an amazing and innovative technology. Made discussion with end users interesting and informative.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"April 4, 2011",,,2.0,1.5,,,1.0,3.0,1.0,,,,,, Doesn't Recommend,Disapproves of CEO,,,,,,,,,Above average compensation for certain postions,"Nobody takes responsibility for their actions, the majority of the time the blame is passed elsewhere.  Management tends to look at everything in dollar signs, often manipulating budgets get bonuses. The older works still tell stories of how it used to be... but wont admit its gotten worse. There is a lot of favoritism that goes on with promotions.",come back from your company paid vacations and look around.
Zebra Technologies,ZBRA, IL,Lincolnshire,"November 16, 2016",,,5.0,5.0,4.0,,3.0,4.0,3.0,,,,,,Professional Services Manager ,"Doesn't Recommend, Negative Outlook, No opinion of CEO",,,,,,,,,"Excellent team, people. Quite good salary.",Management is not responsive to your feedback which you deliver from the market. They just don't hear anything you point out which need to be improved.,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"June 9, 2017",,,4.0,5.0,5.0,,4.0,4.0,5.0,,,in,,,Intern ,"Recommends, Positive Outlook, Approves of CEO",,,,,,,,,Management and fellow employees very approachable.  Competent senior management Company as a whole is encouraging to new ideas Works on an interesting range of technology,Cab and cafeteria services has scope for improvement,None
Zebra Technologies,ZBRA, IL,Lincolnshire,"February 13, 2010",,(1),2.0,1.0,,,2.0,3.0,2.0,,,,,,Engineer ,Doesn't Recommend,,,,,,,,,Its really difficult to identify the pros when they simply dont exist.,"If you think your hard work will get appreciated and you will get a promotion as a result - forget about it. Just like any other manufacturing company, engineering talent is not appreciated at Zebra. Unless you are in sales or marketing, forget about here staying more than a couple of years with a hope to grow in your field and become a better specialist.","Management perfectly knows whats going on, but I don't think they want to change anything."
Zebra Technologies,ZBRA, IL,Lincolnshire,"September 27, 2012",,,4.0,4.0,4.0,,2.0,3.0,3.0,Former,,,Contractor,, Electrical Engineer,"Recommends, Negative Outlook",,,less than a year,,,,,,"Freedom to do your work, no stress at work, work is not really difficult to do.","Too much freedom, work is not really a challenge",None
Zebra Technologies,ZBRA, IL,Lincolnshire,"May 24, 2017",,,4.0,3.0,5.0,,4.0,3.0,4.0,,Current,,,, Lead Engineer,"Recommends, Positive Outlook, Approves of CEO",full time,,,More than a year,,,,,- Nice colleagues - Good work environment - Come here if you want to work on Android,- Experience vs Title does not match - Traffic jam at entrance :),None
